# ------------- -----------
WAVELENGTH FLUX
3048.4999999999377 1.6266
3048.5999999999376 1.6266
3048.6999999999375 1.6266
3048.7999999999374 1.6266
3048.8999999999373 1.6266
3048.9999999999372 1.6266
3049.099999999937 1.6266
3049.199999999937 1.6266
3049.299999999937 1.6266
3049.399999999937 1.6266
3049.499999999937 1.6266
3049.5999999999367 1.6266
3049.6999999999366 1.6266
3049.7999999999365 1.6266
3049.8999999999364 1.6266
3049.9999999999363 1.6266
3050.0999999999362 1.6266
3050.199999999936 1.6266
3050.299999999936 1.6266
3050.399999999936 1.6266
3050.499999999936 1.6266
3050.599999999936 1.6266
3050.6999999999357 1.6266
3050.7999999999356 1.6266
3050.8999999999355 1.6266
3050.9999999999354 1.6266
3051.0999999999353 1.6266
3051.1999999999352 1.6266
3051.299999999935 1.6266
3051.399999999935 1.6266
3051.499999999935 1.6266
3051.599999999935 1.6266
3051.699999999935 1.6266
3051.7999999999347 1.6266
3051.8999999999346 1.6266
3051.9999999999345 1.6266
3052.0999999999344 1.6266
3052.1999999999343 1.6266
3052.2999999999342 1.6266
3052.399999999934 1.6266
3052.499999999934 1.6266
3052.599999999934 1.6266
3052.699999999934 1.6266
3052.799999999934 1.6266
3052.8999999999337 1.6266
3052.9999999999336 1.6266
3053.0999999999335 1.6266
3053.1999999999334 1.6266
3053.2999999999333 1.6266
3053.3999999999332 1.6266
3053.499999999933 1.6266
3053.599999999933 1.6266
3053.699999999933 1.6266
3053.799999999933 1.6266
3053.899999999933 1.6266
3053.9999999999327 1.6266
3054.0999999999326 1.6266
3054.1999999999325 1.6266
3054.2999999999324 1.6266
3054.3999999999323 1.6266
3054.4999999999322 1.6266
3054.599999999932 1.6266
3054.699999999932 1.6266
3054.799999999932 1.6266
3054.899999999932 1.6266
3054.999999999932 1.6266
3055.0999999999317 1.6266
3055.1999999999316 1.6266
3055.2999999999315 1.6266
3055.3999999999314 1.6266
3055.4999999999313 1.6266
3055.5999999999312 1.6266
3055.699999999931 1.6266
3055.799999999931 1.6266
3055.899999999931 1.6266
3055.999999999931 1.6266
3056.099999999931 1.6266
3056.1999999999307 1.6266
3056.2999999999306 1.6266
3056.3999999999305 1.6266
3056.4999999999304 1.6266
3056.5999999999303 1.6266
3056.6999999999302 1.6266
3056.79999999993 1.6266
3056.89999999993 1.6266
3056.99999999993 1.6266
3057.09999999993 1.6266
3057.19999999993 1.6266
3057.2999999999297 1.6266
3057.3999999999296 1.6266
3057.4999999999295 1.6266
3057.5999999999294 1.6266
3057.6999999999293 1.6266
3057.7999999999292 1.6266
3057.899999999929 1.6266
3057.999999999929 1.6266
3058.099999999929 1.6266
3058.199999999929 1.6266
3058.299999999929 1.6266
3058.3999999999287 1.6266
3058.4999999999286 1.6266
3058.5999999999285 1.6266
3058.6999999999284 1.6266
3058.7999999999283 1.6266
3058.8999999999282 1.6266
3058.999999999928 1.6266
3059.099999999928 1.6266
3059.199999999928 1.6266
3059.299999999928 1.6266
3059.399999999928 1.6266
3059.4999999999277 1.6266
3059.5999999999276 1.6266
3059.6999999999275 1.6266
3059.7999999999274 1.6266
3059.8999999999273 1.6266
3059.9999999999272 1.6266
3060.099999999927 1.6266
3060.199999999927 1.6266
3060.299999999927 1.6266
3060.399999999927 1.6266
3060.499999999927 1.6266
3060.5999999999267 1.6266
3060.6999999999266 1.6266
3060.7999999999265 1.6266
3060.8999999999264 1.6266
3060.9999999999263 1.6266
3061.0999999999262 1.6266
3061.199999999926 1.6266
3061.299999999926 1.6266
3061.399999999926 1.6266
3061.499999999926 1.6266
3061.599999999926 1.6266
3061.6999999999257 1.6266
3061.7999999999256 1.6266
3061.8999999999255 1.6266
3061.9999999999254 1.6266
3062.0999999999253 1.6266
3062.1999999999252 1.6266
3062.299999999925 1.6266
3062.399999999925 1.6266
3062.499999999925 1.6266
3062.599999999925 1.6266
3062.699999999925 1.6266
3062.7999999999247 1.6266
3062.8999999999246 1.6266
3062.9999999999245 1.6266
3063.0999999999244 1.6266
3063.1999999999243 1.6266
3063.2999999999242 1.6266
3063.399999999924 1.6266
3063.499999999924 1.6266
3063.599999999924 1.6266
3063.699999999924 1.6266
3063.799999999924 1.6266
3063.8999999999237 1.6266
3063.9999999999236 1.6266
3064.0999999999235 1.6266
3064.1999999999234 1.6266
3064.2999999999233 1.6266
3064.3999999999232 1.6266
3064.499999999923 1.6266
3064.599999999923 1.6266
3064.699999999923 1.6266
3064.799999999923 1.6266
3064.899999999923 1.6266
3064.9999999999227 1.6266
3065.0999999999226 1.6266
3065.1999999999225 1.6266
3065.2999999999224 1.6266
3065.3999999999223 1.6266
3065.4999999999222 1.6266
3065.599999999922 1.6266
3065.699999999922 1.6266
3065.799999999922 1.6266
3065.899999999922 1.6266
3065.999999999922 1.6266
3066.0999999999217 1.6266
3066.1999999999216 1.6266
3066.2999999999215 1.6266
3066.3999999999214 1.6266
3066.4999999999213 1.6266
3066.5999999999212 1.6266
3066.699999999921 1.6266
3066.799999999921 1.6266
3066.899999999921 1.6266
3066.999999999921 1.6266
3067.099999999921 1.6266
3067.1999999999207 1.6266
3067.2999999999206 1.6266
3067.3999999999205 1.6266
3067.4999999999204 1.6266
3067.5999999999203 1.6266
3067.6999999999202 1.6266
3067.79999999992 1.6266
3067.89999999992 1.6266
3067.99999999992 1.6266
3068.09999999992 1.6266
3068.19999999992 1.6266
3068.2999999999197 1.6266
3068.3999999999196 1.6266
3068.4999999999195 1.6266
3068.5999999999194 1.6266
3068.6999999999193 1.6266
3068.7999999999192 1.6266
3068.899999999919 1.6266
3068.999999999919 1.6266
3069.099999999919 1.6266
3069.199999999919 1.6266
3069.299999999919 1.6266
3069.3999999999187 1.6266
3069.4999999999186 1.6266
3069.5999999999185 1.6266
3069.6999999999184 1.6266
3069.7999999999183 1.6266
3069.8999999999182 1.6266
3069.999999999918 1.6266
3070.099999999918 1.6266
3070.199999999918 1.6266
3070.299999999918 1.6266
3070.399999999918 1.6266
3070.4999999999177 1.6266
3070.5999999999176 1.6266
3070.6999999999175 1.6266
3070.7999999999174 1.6266
3070.8999999999173 1.6266
3070.9999999999172 1.6266
3071.099999999917 1.6266
3071.199999999917 1.6266
3071.299999999917 1.6266
3071.399999999917 1.6266
3071.499999999917 1.6266
3071.5999999999167 1.6266
3071.6999999999166 1.6266
3071.7999999999165 1.6266
3071.8999999999164 1.6266
3071.9999999999163 1.6266
3072.0999999999162 1.6266
3072.199999999916 1.6266
3072.299999999916 1.6266
3072.399999999916 1.6266
3072.499999999916 1.6266
3072.599999999916 1.6266
3072.6999999999157 1.6266
3072.7999999999156 1.6266
3072.8999999999155 1.6266
3072.9999999999154 1.6266
3073.0999999999153 1.6266
3073.1999999999152 1.6266
3073.299999999915 1.6266
3073.399999999915 1.6266
3073.499999999915 1.6266
3073.599999999915 1.6266
3073.699999999915 1.6266
3073.7999999999147 1.6266
3073.8999999999146 1.6266
3073.9999999999145 1.6266
3074.0999999999144 1.6266
3074.1999999999143 1.6266
3074.2999999999142 1.6266
3074.399999999914 1.6266
3074.499999999914 1.6266
3074.599999999914 1.6266
3074.699999999914 1.6266
3074.799999999914 1.6266
3074.8999999999137 1.6266
3074.9999999999136 1.6266
3075.0999999999135 1.6266
3075.1999999999134 1.6266
3075.2999999999133 1.6266
3075.3999999999132 1.6266
3075.499999999913 1.6266
3075.599999999913 1.6266
3075.699999999913 1.6266
3075.799999999913 1.6266
3075.899999999913 1.6266
3075.9999999999127 1.6266
3076.0999999999126 1.6266
3076.1999999999125 1.6266
3076.2999999999124 1.6266
3076.3999999999123 1.6266
3076.4999999999122 1.6266
3076.599999999912 1.6266
3076.699999999912 1.6266
3076.799999999912 1.6266
3076.899999999912 1.6266
3076.999999999912 1.6266
3077.0999999999117 1.6266
3077.1999999999116 1.6266
3077.2999999999115 1.6266
3077.3999999999114 1.6266
3077.4999999999113 1.6266
3077.5999999999112 1.6266
3077.699999999911 1.6266
3077.799999999911 1.6266
3077.899999999911 1.6266
3077.999999999911 1.6266
3078.099999999911 1.6266
3078.1999999999107 1.6266
3078.2999999999106 1.6266
3078.3999999999105 1.6266
3078.4999999999104 1.6266
3078.5999999999103 1.6266
3078.6999999999102 1.6266
3078.79999999991 1.6266
3078.89999999991 1.6266
3078.99999999991 1.6266
3079.09999999991 1.6266
3079.19999999991 1.6266
3079.2999999999097 1.6266
3079.3999999999096 1.6266
3079.4999999999095 1.6266
3079.5999999999094 1.6266
3079.6999999999093 1.6266
3079.7999999999092 1.6266
3079.899999999909 1.6266
3079.999999999909 1.6266
3080.099999999909 1.6266
3080.199999999909 1.6266
3080.299999999909 1.6266
3080.3999999999087 1.6266
3080.4999999999086 1.6266
3080.5999999999085 1.6266
3080.6999999999084 1.6266
3080.7999999999083 1.6266
3080.8999999999082 1.6266
3080.999999999908 1.6266
3081.099999999908 1.6266
3081.199999999908 1.6266
3081.299999999908 1.6266
3081.399999999908 1.6266
3081.4999999999077 1.6266
3081.5999999999076 1.6266
3081.6999999999075 1.6266
3081.7999999999074 1.6266
3081.8999999999073 1.6266
3081.9999999999072 1.6266
3082.099999999907 1.6266
3082.199999999907 1.6266
3082.299999999907 1.6266
3082.399999999907 1.6266
3082.499999999907 1.6266
3082.5999999999067 1.6266
